alarm/show_alarms	 	do I have an alarm for tomorrow	E
weather/find	 	Temperature tonight menlo park f	E
alarm/show_alarms	 	When will my next alarm go off?	E
reminder/show_reminders	 	Show me all my reminders for tomorrow?	E
alarm/set_alarm	 	Set an alarm to wake me up tomorrow	E
weather/find	 	How many inches of snow is predicted for Thursday?	E
alarm/set_alarm	 	Wake me up at 5am and 10pm everyday	E
weather/find	 	Should i bring a raincoat 	E
weather/find	 	Is it going to be cold tomorrow morning?	E
alarm/show_alarms	 	show all alarms	E
alarm/cancel_alarm	 	Cancel all alarms	E
weather/find	 	how hot is it going to be	E
alarm/set_alarm	 	Set alarm in five minutes	E
reminder/set_reminder	 	Remind me to give the dogs their flea medicine tonight	E
alarm/cancel_alarm	 	Skip the next alarm 	E
alarm/cancel_alarm	 	Turn off 7 am alarm	E
alarm/cancel_alarm	 	please cancel all alarms	E
alarm/set_alarm	 	Set alarm for 3 pm tonight.	E
weather/find	 	Is it cold out today	E
alarm/snooze_alarm	 	snooze alarm	E
alarm/set_alarm	 	set alarm for 30 minutes from now	E
reminder/set_reminder	 	Remind me when it's time for bed	E
weather/find	 	how long will it be before the rain moves to Nashville	E
weather/find	 	What is the temperature downtown right now	E
reminder/show_reminders	 	What reminders do I have	E
alarm/cancel_alarm	 	cancel my alarm	E
alarm/cancel_alarm	 	delete my a.m. alarm	E
weather/find	 	is it going to be cold today	E
weather/find	 	is rain expected next week?	E
weather/find	 	Temperature around Sao Paulo next week F	E
weather/find	 	will it rain this evening? 	E
weather/find	 	Will it snow this weekend	E
alarm/set_alarm	 	Set an alarm for 5 titled work	E
weather/find	 	is there rain tonight	E
alarm/show_alarms	 	Tell my alarms	E
reminder/show_reminders	 	I'd like a reminder for my breakfast with dad	E
alarm/cancel_alarm	 	cancel all alarms and reminders please	E
alarm/show_alarms	 	What alarms are set for tomorrow?	E
alarm/set_alarm	 	reset all the alarms	E
weather/find	 	Will it be hot today?	E
weather/find	 	How much rain fell last night	E
reminder/set_reminder	 	Remind me of the company party at 8:00 am this evening	E
reminder/set_reminder	 	Reminder me about my game	E
weather/find	 	is snow predicted in utah tomorrow	E
alarm/set_alarm	 	Set my alarm for 1 hour from now	E
weather/find	 	what is the weather predicted to be like on the 29th?	E
weather/checkSunrise	 	What time does the sun rise in Boston, MA	E
weather/find	 	Is there a chance for damaging hail?	E
weather/find	 	Temperature around Mumbai C	E
weather/find	 	will there be thunder storms in spokane tonight 	E
reminder/cancel_reminder	 	cancel the reminder for the groomer on tuesday	E
reminder/set_reminder	 	I don't want to forget to watch the latest press conference	E
weather/checkSunset	 	What time is the sunset today	E
reminder/set_reminder	 	remind me to make a dentist appointment for next month	E
weather/find	 	will it be humid today?	E
alarm/set_alarm	 	Set an alarm for every twenty minutes.	E
alarm/cancel_alarm	 	delete alarm at 7:57pm	E
reminder/cancel_reminder	 	delete my reminder for buying groceries	E
alarm/time_left_on_alarm	 	how much longer is on my alarm	E
weather/find	 	Do you expect rain later today?	E
alarm/time_left_on_alarm	 	How long until my alarm goes off?	E
weather/find	 	do i need a windbreaker	E
alarm/set_alarm	 	I need to set an alarm for 20 minutes from now.	E
weather/find	 	How warm is it	E
reminder/set_reminder	 	Remind me to get bread tomorrow.	E
weather/find	 	Will it rain on Monday?	E
weather/find	 	Will it be cold at the beach this weekend?	E
weather/find	 	When is it going to rain again?	E
alarm/show_alarms	 	Alarm details for tomorrow.	E
alarm/set_alarm	 	set an alarm for every other tuesday labeled garbage	E
alarm/set_alarm	 	Set alarm for 8:30 am.	E
alarm/show_alarms	 	Show alarms set for tomorrow	E
weather/find	 	What is the temperature for the next 10 days?	E
alarm/cancel_alarm	 	Cancel my alarm for 9pm	E
weather/find	 	This week's weather forecast	E
weather/find	 	What is the high of this week?	E
alarm/set_alarm	 	turn alarm on for 6 am today	E
reminder/set_reminder	 	set reminder to wish Alex	E
reminder/cancel_reminder	 	Skip next reminder to buy kitty litter	E
reminder/set_reminder	 	Set reminder for Jen's party on Saturday at 3pm	E
reminder/show_reminders	 	what are my reminders today?	E
weather/find	 	Is today a good day for a run?	E
alarm/cancel_alarm	 	cancel alarm	E
alarm/set_alarm	 	SET ALARM FOR 5 PM EVERY WEDNESDAY	E
alarm/set_alarm	 	set alarm for 6 am on saturday	E
reminder/set_reminder	 	Remind me to pick up flowers for Jen for our anniversary on the 28th.	E
weather/find	 	Whats the current temperature in Indian Valley Va  	E
alarm/set_alarm	 	set alarm for 1 hour	E
weather/find	 	is there a current wind advisory in North Carolina	E
weather/find	 	how much rain to we get last month	E
alarm/cancel_alarm	 	cancel my alarm for tomorrow morning	E
alarm/time_left_on_alarm	 	how long until the next alarm	E
weather/find	 	Any rain today	E
weather/find	 	how strong is the wind outside	E
weather/find	 	what's the weather for this week?	E
reminder/cancel_reminder	 	cancel my reminder about my nail appointment	E
alarm/cancel_alarm	 	Cancel my weekend alarm	E
weather/find	 	Temperature tonight 	E
reminder/set_reminder	 	Create a reminder to finish my project Wednesday.	E
weather/find	 	What is the current wind chill? 	E
weather/find	 	Tuesday weather forecast for half moon bay	E
weather/find	 	What is the weather like in Alabama right now?	E
weather/find	 	Is there hail predicted?	E
reminder/cancel_reminder	 	Cancel my reminder for class	E
weather/find	 	LA weather report	E
alarm/show_alarms	 	Alarms, right now	E
weather/find	 	will today be colder than yesterday?	E
weather/find	 	Is it going to rain today?	E
alarm/set_alarm	 	turn on alarm	E
weather/find	 	whats the weather	E
weather/find	 	What is weather outlook today?	E
weather/find	 	Will it rain in Seattle tomorrow?	E
weather/find	 	Is a storm coming in?	E
weather/find	 	Will it be overcast today	E
reminder/set_reminder	 	Remind me to call doctor for test results	E
weather/find	 	weather forecast new york	E
weather/find	 	What's the temperature going to be at kickoff?	E
reminder/set_reminder	 	remind me to pick up the kids from school at 3 o clock	E
reminder/cancel_reminder	 	delete reminders to next week	E
weather/find	 	is it going to rain this morning	E
weather/find	 	what is the weather like today	E
weather/find	 	Will it snow tonight in Cleveland?	E
weather/find	 	How cold is it tomorrow morning in fahrenheit	E
alarm/set_alarm	 	Turn on alarm for 6:15 am	E
weather/find	 	is it going to be over 100 F today	E
reminder/set_reminder	 	Remind me to log out of my computer this afternoon	E
weather/find	 	Will it be around 28 in degrees Celsius here next week	E
alarm/cancel_alarm	 	Cancel my alarm for 5 a.m.	E
weather/find	 	whats the temp in SD	E
weather/find	 	Will I need the air conditioners tonight	E
alarm/set_alarm	 	Set recurring alarm this week for 9am	E
weather/find	 	Do I need an umbrella?	E
alarm/show_alarms	 	show me all of my alarms in the morning	E
weather/find	 	is it cold today	E
alarm/set_alarm	 	set alarm for 10am	E
alarm/show_alarms	 	Tell me what my alarms are	E
weather/find	 	Is it going to be sunny throughout the day?	E
weather/find	 	Are they expecting rain in LA	E
weather/find	 	What does this week's forecast look like?	E
reminder/show_reminders	 	please show all of my reminders for sunday	E
weather/find	 	What is the 10 day forecast	E
reminder/show_reminders	 	did i have any reminders	E
reminder/set_reminder	 	remind me to buy sugar tonight	E
alarm/set_alarm	 	Set my alarm for tomorrow at 8am	E
reminder/set_reminder	 	Give me a reminder to buy celery on my way home	E
weather/find	 	Should I bring an umbrella?	E
reminder/cancel_reminder	 	Cancel my reminder to buy milk at grocery store	E
reminder/show_reminders	 	remind me of the drive time to my moms new place	E
reminder/set_reminder	 	Please remind me before 5pm today to stop at the store and get milk	E
alarm/modify_alarm	 	update my wake up alarm	E
reminder/show_reminders	 	Show me all reminders for this week.	E
weather/find	 	is it going to rain today	E
alarm/modify_alarm	 	change alarm times	E
weather/find	 	How cold is it for San Francisco tonight in degree f	E
weather/find	 	do I need to take an umbrella?	E
reminder/cancel_reminder	 	Cancel reminder to pick up clothes	E
weather/find	 	Will it rain anyday this week?	E
weather/find	 	will it snow this week	E
reminder/set_reminder	 	Remind me to get on conference call at 1:30 pm	E
reminder/set_reminder	 	Please remind me to get bread later	E
weather/find	 	How hot is it outside right now	E
reminder/set_reminder	 	remind me to buy milk today	E
alarm/set_alarm	 	set alarm for 5:15	E
reminder/set_reminder	 	Please remind me to pick up my dry cleaning tomorrow.	E
weather/find	 	Is it humid?	E
weather/find	 	Do I need an umbrella	E
weather/find	 	Is it going to rain in Portland, Oregon today?	E
weather/find	 	How warm is it mumbai today in F	E
weather/find	 	How cold is it menlo park tomorrow in degrees Celcius	E
reminder/cancel_reminder	 	cancel my reminders	E
alarm/show_alarms	 	when is the next alarm	E
reminder/set_reminder	 	Remind me to take my vitamin at 8am.	E
weather/find	 	How long will it snow today?	E
weather/find	 	Is it going to snow today	E
weather/find	 	how bad are the storms in phoenix right now	E
weather/find	 	Current weather in san antonio	E
alarm/modify_alarm	 	Change 8am alarm to 9:30 am.	E
alarm/cancel_alarm	 	Dismiss alarm	E
alarm/show_alarms	 	Tell me my alarms	E
reminder/set_reminder	 	Remind me to pick up juice after work	E
weather/find	 	Weather in California today?	E
alarm/set_alarm	 	Set 4 AM alarm for Thursday's flight.	E
alarm/cancel_alarm	 	delete the last alarm	E
alarm/cancel_alarm	 	cancel all morning alarms for saturday	E
reminder/set_reminder	 	Reminder to do bills tonight	E
weather/find	 	has the flood warning been cancelled	E
reminder/set_reminder	 	Remind me to rename my calendar to personal calendar in a couple of hours	E
weather/find	 	Would today be a good day to mow the grass	E
alarm/set_alarm	 	Set an alarm every minute for 5 minutes.	E
weather/checkSunset	 	What time does the sun set today	E
weather/find	 	is wednesday to be cloudy	E
weather/find	 	What's the high next Monday?	E
reminder/set_reminder	 	i want to be reminded to log in to fortnite	E
alarm/cancel_alarm	 	cancel my alarm for 12 pm	E
reminder/set_reminder	 	Remind me at 5:00 pm today to call Mother.	E
reminder/show_reminders	 	What reminders do I have?	E
alarm/set_alarm	 	I'd like to set an alarm for 18:30.	E
weather/find	 	What is the weather like right now?	E
reminder/set_reminder	 	Remind me to buy steaks for the cookout	E
weather/find	 	what is the forecast for this weekend	E
weather/find	 	What's the high for today?	E
weather/checkSunset	 	What time is the sunset tonight	E
weather/find	 	what is today's high going to be	E
weather/find	 	What time will the rain start?	E
alarm/show_alarms	 	Show alarms for this week.	E
weather/find	 	is thursday to be cloudy	E
alarm/set_alarm	 	Have alarm go off every 5 minutes	E
weather/find	 	will it rain later?	E
weather/find	 	What is the high temperature expected tomorrow in Quincy, CA?	E
weather/find	 	What time is supposed to rain tonight?	E
weather/find	 	what's today's low	E
reminder/set_reminder	 	Remind me to buy milk tomorrow.	E
weather/find	 	Rain or Sun?	E
reminder/show_reminders	 	When is the next reminder	E
weather/find	 	will it be cold like this all week	E
weather/find	 	give me the latest forecast for half moon bay	E
reminder/set_reminder	 	remind me to get toothpaste at the store	E
weather/find	 	is it going to rain next week?	E
alarm/modify_alarm	 	delay tomorrows alarm by 1 hour	E
weather/find	 	What is expected to be the low temperature tonight?	E
alarm/set_alarm	 	Set my alarm for 4 pm tomorrow	E
alarm/cancel_alarm	 	In 12 minutes, have the alarm stop	E
reminder/show_reminders	 	Show me reminders for Thursday	E
weather/find	 	Is it above 81 in celcius in San Francisco this weekend	E
alarm/cancel_alarm	 	Reset all alarms for today	E
reminder/set_reminder	 	set reminder for the orthodontist	E
reminder/show_reminders	 	How many reminders are set for today	E
weather/find	 	Should I take a jacket this weekend?	E
weather/find	 	What is the weather?	E
reminder/set_reminder	 	set reminder to make airline reservation	E
alarm/modify_alarm	 	make the alarm go off at 6	E
weather/find	 	How much snow are they calling for?	E
weather/find	 	Should I take my umbrella into work today?	E
weather/find	 	How much rain fall will Atlanta get this week?	E
weather/find	 	Will it be cold out tomorrow?	E
alarm/set_alarm	 	Set the alarm to go off in an hour	E
weather/find	 	How hot is it outside	E
alarm/modify_alarm	 	ADD AN EXTRA 10 MINUTES TO THE LAST ALARM.	E
weather/find	 	how is the weather this week	E
weather/find	 	Is it a good beach day	E
alarm/set_alarm	 	Repeat alarm every weekday for Thursday at 8	E
weather/find	 	is there a chance of hail today?	E
alarm/cancel_alarm	 	Cancel my upcoming alarms	E
weather/find	 	What is the highest temperature in Lima?	E
alarm/modify_alarm	 	I want my 3:45pm alarm adjusted to the next day at the same time	E
weather/find	 	what is the wind speed for today	E
alarm/modify_alarm	 	change thursdays alarm please	E
reminder/set_reminder	 	8pm reminder for Bruno mars concert	E
weather/find	 	what is the weather going to be like today	E
alarm/set_alarm	 	I need my alarm set for 90 minutes.	E
weather/find	 	Can I expect any rain today?	E
weather/find	 	whats the weather on saturday	E
reminder/set_reminder	 	reminder tomorrow lunch	E
alarm/show_alarms	 	What are my current alarms?	E
reminder/cancel_reminder	 	Remove my reminder to buy bananas at gas station.	E
alarm/set_alarm	 	set an alarm for 330	E
alarm/set_alarm	 	Do not wake me up this weekend	E
weather/find	 	How cold is it going to get tonight?	E
weather/find	 	will it rain in orlando	E
reminder/cancel_reminder	 	Delete reminder about Jay's dinner	E
alarm/set_alarm	 	Set an alarm for 630 am tomorrow.	E
alarm/cancel_alarm	 	Remove my alarm originally scheduled for 6 PM Sunday	E
weather/find	 	Will the temperature drop tonight?	E
reminder/cancel_reminder	 	turn off the 8am cat reminder just for tomorrow	E
weather/find	 	Will it snow tomorrow?	E
weather/find	 	Is it too hot to wear long sleeves	E
reminder/set_reminder	 	Remind me  to stop at the grocery tonight	E
alarm/show_alarms	 	I want to see my alarms	E
alarm/modify_alarm	 	add 20 minutes to the alarm	E
reminder/set_reminder	 	i don't want to forget to go to band practice	E
weather/find	 	how warm out is it	E
alarm/cancel_alarm	 	pause my alarm at 3pm	E
weather/find	 	What is the weather in Laguna Beach at 10am today	E
reminder/set_reminder	 	Remind me to check on cake in 20 mins	E
alarm/cancel_alarm	 	reset all alarms	E
alarm/cancel_alarm	 	alarm off	E
weather/find	 	What is weather in El Dorado Hills	E
alarm/set_alarm	 	set alarm for 7 am every tuesday and thursday	E
reminder/show_reminders	 	How many reminders do I have today?	E
alarm/set_alarm	 	Set alarm for 4am today	E
weather/find	 	Do I need a jacket this morning?	E
alarm/cancel_alarm	 	Delete the recent alarm.	E
alarm/modify_alarm	 	adjust alarm to 1 hour	E
weather/find	 	Send me weather for London.	E
alarm/modify_alarm	 	Change alarm at 8:30am	E
weather/find	 	Should I use sunscreen today?	E
alarm/set_alarm	 	set alarm for thursday morning 7am please	E
weather/find	 	is Tuesday to be clear?	E
alarm/set_alarm	 	Set an alarm every 2 weeks at 5pm on Friday	E
reminder/set_reminder	 	Set a reminder for me to pick up a suit at 11 am tomorrow	E
alarm/cancel_alarm	 	cancel all alarms for tomorrow	E
reminder/set_reminder	 	Set reminder for 6pm	E
weather/find	 	How warm is it at San Francisco in Fahrenheit	E
reminder/set_reminder	 	set a dental reminder for tuesday march 5 at 8am	E
alarm/show_alarms	 	display all weekdays alarms	E
weather/find	 	Is there a heat warning in effect?	E
weather/find	 	Tell me the weather in Tucson right now. 	E
weather/find	 	How cold will it be on Tuesday?	E
weather/find	 	What will the weather be like in the Northeast today?	E
alarm/set_alarm	 	set my alarm for 6:30 and 6:45	E
weather/find	 	Will it be above 49 F houston next week	E
alarm/modify_alarm	 	Modify the alarm for Sunday from 8 a.m. To 7 a.m	E
alarm/cancel_alarm	 	Delete alarm	E
weather/find	 	Is there a hurricane forming in the gulf? 	E
reminder/show_reminders	 	what is my next reminder	E
weather/find	 	What is the weather in Alaska?	E
weather/find	 	what is the air temperature?	E
reminder/set_reminder	 	remind me in an hour to put roast in oven	E
weather/find	 	Will it drop below zero today?	E
reminder/set_reminder	 	set reminder for 7 to pick up kids	E
weather/find	 	What is today's low?	E
reminder/show_reminders	 	remind me what i must do tomorrow	E
alarm/set_alarm	 	wake us up in 7 hours tops	E
reminder/set_reminder	 	Remind me to clean the microwave tonight	E
alarm/cancel_alarm	 	cancel my alarm for tomorrow morning 	E
reminder/show_reminders	 	Show all my reminders for today	E
weather/find	 	Tell me this weeks weather forecast.	E
weather/find	 	Should I wear shorts today?	E
weather/find	 	What temperature is it going to be tomorrow at 4 pm?	E
alarm/cancel_alarm	 	Turn off alarm	E
weather/find	 	Will it rain tomorrow ?	E
alarm/cancel_alarm	 	Turn off the alarm to pick up the kids	E
weather/find	 	What is the weather forecast for this weekend?	E
alarm/cancel_alarm	 	cancel alarm for thursday	E
weather/find	 	Do I need an umbrella today?	E
weather/find	 	Will it be foggy tomorrow morning? 	E
weather/find	 	what is the weather looking like for Atlanta, Ga this weekend?	E
weather/find	 	Will it be really cold this fall?	E
weather/find	 	is it snowing 	E
reminder/show_reminders	 	show me all reminders	E
weather/find	 	are there any current weather alerts for the Portland metro area?	E
weather/find	 	What is the current temperature in Redding, California?	E
weather/find	 	please tell me the temperature for tomorrow	E
alarm/set_alarm	 	set the alarm in 10 minutes	E
weather/find	 	Is it nice out today?	E
weather/find	 	When will the tornado warning end?	E
reminder/set_reminder	 	Remind my to take out the trash in 15 minutes	E
alarm/show_alarms	 	Tell my alarms	E
weather/find	 	Will it rain at all next week? 	E
alarm/modify_alarm	 	Add 2.5 seconds to alarm	E
weather/find	 	How much snow are we getting today?	E
weather/find	 	Will it rain today?	E
weather/find	 	Should I wear a winter jacket today?	E
weather/find	 	What is the percentage for snow today?	E
weather/find	 	it is raining tomorrow?	E
reminder/set_reminder	 	I need to set a reminder or Tuesday	E
reminder/set_reminder	 	Remind me to send flowers to mom on her birthday.	E
alarm/cancel_alarm	 	Can you cancel all alarms	E
weather/find	 	What day is the last Snowfall of the week?	E
weather/find	 	Is it going to rain this weekend? 	E
alarm/set_alarm	 	Set alarm for 7:00 pm and 7:00 am	E
weather/find	 	what is the forecast for today	E
alarm/set_alarm	 	please set an alarm for 7pm tonight	E
alarm/set_alarm	 	Turn on my 10am alarm for tomorrow	E
reminder/set_reminder	 	Set a pop-up reminder for Monday let school begins	E
alarm/set_alarm	 	Set the alarm every 30 minutes.	E
reminder/show_reminders	 	Show all my reminders for today.	E
reminder/cancel_reminder	 	Forget reminder for tomorrow.	E
alarm/cancel_alarm	 	cancel all alarms	E
weather/find	 	whats the weather	E
alarm/cancel_alarm	 	delete all alarms.	E
alarm/set_alarm	 	set an alarm for 10 am on the weekend	E
weather/find	 	How hot is it going to be today	E
alarm/set_alarm	 	Set 2 alarms for 9:15 A.M and 10:10 A.M	E
reminder/set_reminder	 	Remind me to do laundry	E
reminder/set_reminder	 	Remind me of gymnastics each Tuesday.	E
alarm/cancel_alarm	 	delete my 3am alarm	E
reminder/set_reminder	 	remind to pick up kids after work	E
weather/find	 	What's predicted for winter weather in the southeast? 	E
reminder/set_reminder	 	Remind me when it is Mother's Day	E
reminder/set_reminder	 	Set a reminder for early release every wednesday.	E
weather/find	 	is the tropical storm going to hit sarasota	E
weather/find	 	does it snow anywhere in Georgia?	E
alarm/set_alarm	 	Set an alarm for 8 am.	E
weather/find	 	What is the forecast for this evening	E
weather/find	 	What is the temperature in Mexico	E
weather/find	 	how hot is it going to get this afternoon	E
weather/find	 	Is it going to rain this week?	E
alarm/show_alarms	 	list all alarms	E
weather/find	 	will it rain later today	E
weather/find	 	How warm is it out there today degree Celsius	E
reminder/set_reminder	 	Remind me to pay my electric bill tomorrow	E
weather/find	 	What's the weather look like for Monday the 27th?	E
weather/find	 	What will the weather be like in Texas next week	E
weather/find	 	give me the current forecast for half moon bay	E
weather/find	 	How many inches of rain will we get today?	E
alarm/show_alarms	 	My alarm	E
weather/find	 	How high will the humidity be tomorrow afternoon	E
alarm/set_alarm	 	set alarm for tonight	E
alarm/set_alarm	 	Set alarm every minute for 5 minutes	E
reminder/set_reminder	 	remind me to buy bread	E
reminder/set_reminder	 	Remind me to set the alarm for the house tonight	E
alarm/cancel_alarm	 	stop alarm	E
reminder/set_reminder	 	remind me to exercise	E
alarm/show_alarms	 	What time is my work alarm set for	E
weather/find	 	When is the lowest UV Index today?	E
reminder/show_reminders	 	show me when my next reminder is	E
weather/find	 	Is it going to rain this week?	E
alarm/cancel_alarm	 	Delete all alarms.	E
weather/find	 	Will it snow today?	E
weather/find	 	NJ weather now	E
alarm/show_alarms	 	How many alarms can I set?	E
weather/find	 	Will it be below 57 Celsius around Tokyo tomorrow	E
alarm/set_alarm	 	Setting the alarm at noon today	E
weather/find	 	WHAT ARE THE TEMPERATURES GOING TO BE LIKE TOMORROW?	E
reminder/set_reminder	 	Remind me that I have an appointment tomorrow at noon	E
alarm/set_alarm	 	Set a weekend alarm for 9:00 a.m.	E
weather/checkSunset	 	What time does the sun set in China today	E
weather/find	 	What's the low for today?	E
reminder/set_reminder	 	Remind me to pick up kids at 2 pm on Wednesdays	E
weather/find	 	What is the weather in Alaska today?	E
reminder/cancel_reminder	 	delete the pay rent reminder	E
alarm/cancel_alarm	 	Please delete all alarms	E
weather/find	 	How hot is it out?	E
weather/find	 	Is it going to be above 48 in degrees Celsius around Mumbai this weekend	E
weather/find	 	Hottest day this week	E
alarm/show_alarms	 	When is my next alarm	E
weather/find	 	Is it below 14 in degrees F near Madrid tomorrow morning	E
alarm/set_alarm	 	set alarm for 6:30 am	E
alarm/time_left_on_alarm	 	how much time is on alarm please	E
alarm/set_alarm	 	Turn on all alarms.	E
weather/find	 	Will it be mild	E
alarm/cancel_alarm	 	cancel the alarm for 7am tomorrow morning	E
reminder/set_reminder	 	Remind me every hour for the next 8 hours	E
alarm/show_alarms	 	Find my alarm please	E
alarm/cancel_alarm	 	turn alarm off	E
alarm/set_alarm	 	Set alarm for 6am Mondays, Wednesdays and Fridays	E
weather/find	 	is there any storm coming	E
alarm/cancel_alarm	 	cancel Saturdays alarm	E
weather/find	 	How cold is it tomorrow sao paulo in degrees celcius	E
reminder/cancel_reminder	 	cancel my gym reminder	E
weather/find	 	are clouds going to hang around all day?	E
alarm/show_alarms	 	Tell me what alarms I have set for today	E
weather/find	 	Do  I need to bring an umbrella?	E
weather/find	 	What is the high temperature for today in Anchorage, Alaska?	E
reminder/show_reminders	 	show me all reminders	E
weather/find	 	Do I need to pack an umbrella for my vacation to Houston next week?	E
weather/find	 	Is it windy today?	E
weather/find	 	Should I bring a sweater to the movies tonight?	E
weather/find	 	What is the heat index today	E
weather/find	 	is the weather going to be freezing today	E
weather/find	 	what will the weather be like at San Francisco next month? 	E
reminder/show_reminders	 	What reminders are on my calendar today?	E
weather/find	 	current temp in the morning in NY	E
weather/find	 	Let me know if it's going to rain this week.	E
reminder/set_reminder	 	Remind me to pack my black leggings	E
weather/find	 	how cold will it be tonight?	E
alarm/set_alarm	 	Set my alarm for 7:00 a.m. for Monday morning.	E
reminder/show_reminders	 	Show me my reminders for this month, please.	E
weather/find	 	is it windy tomorrow	E
alarm/time_left_on_alarm	 	How much time is left before my last alarm goes off?	E
reminder/cancel_reminder	 	Cancel all reminders.	E
alarm/set_alarm	 	Set alarm for 8am	E
reminder/set_reminder	 	remind me that i have a meeting tomorrow after school	E
alarm/cancel_alarm	 	Cancel all alarms.	E
weather/find	 	what's the nicest day this week	E
weather/find	 	Is it hot out today?	E
reminder/cancel_reminder	 	cancel all reminders	E
reminder/set_reminder	 	Set reminder for Mom's medication at 10 pm	E
reminder/cancel_reminder	 	please delete the incorrect reminder	E
weather/find	 	Temperature tonight in Beijing Celcius	E
alarm/time_left_on_alarm	 	in how many hrs will the  alarm go off?	E
alarm/show_alarms	 	Do I have an alarm set for tonight?	E
weather/find	 	Could you please tell me what the weather is like in Omaha, Nebraska during the start of October	E
reminder/set_reminder	 	Set a reminder for my dad's birthday	E
weather/find	 	Is it windy outside?	E
alarm/time_left_on_alarm	 	what is the time left on my alarm	E
alarm/set_alarm	 	Set my alarm for 7 tomorrow morning	E
weather/find	 	What is the temperature for tomorrow?	E
alarm/snooze_alarm	 	Snooze alarm	E
weather/find	 	Should I bring an umbrella tonight 	E
weather/find	 	What will the average high temperature be like next week	E
reminder/show_reminders	 	DIsplay my reminders	E
weather/find	 	do i need a jacket	E
reminder/set_reminder	 	remind me to call my dad this saturday	E
weather/find	 	How hot is it today?	E
alarm/show_alarms	 	what alarms are set	E
alarm/snooze_alarm	 	Snooze the alarm for 10 minutes	E
alarm/set_alarm	 	Repeat my alarm daily	E
weather/find	 	What the percentage of rain for Wednesday night?	E
weather/find	 	Do I need an umbrella this afternoon?	E
reminder/set_reminder	 	Remind me about me meeting at 10 am, at 8 am	E
weather/find	 	Read off today's forecast	E
weather/find	 	Show me the current weather	E
weather/find	 	what will be the temperature tomorrow 	E
alarm/cancel_alarm	 	Reset alarms.	E
reminder/set_reminder	 	remind me to buy coffee at the grocery store	E
weather/find	 	should I bring an umbrella tonight?	E
alarm/cancel_alarm	 	Turn off all alarms.	E
alarm/cancel_alarm	 	delete preset alarm	E
alarm/set_alarm	 	set an alarm every weekday for 15 minutes	E
alarm/cancel_alarm	 	take off the last alarm	E
reminder/set_reminder	 	remind me to go to the grocery store at 6 pm	E
weather/find	 	what's the weather going to be tomorrow	E
alarm/set_alarm	 	Set alarm for 6 a.m Saturday the 12th	E
weather/find	 	i was looking for the forecast not just the temperature	E
alarm/time_left_on_alarm	 	How long until my next alarm	E
weather/find	 	Is there a tornado nearby 	E
reminder/set_reminder	 	Remind me to buy eggs at the store tonight.	E
weather/find	 	what is the temperature outside 	E
alarm/set_alarm	 	set alarm for 8am	E
weather/find	 	whats the weather supposed to be like Palo Alto?	E
reminder/cancel_reminder	 	can you cancel my reminder to go to the party	E
weather/find	 	do I need a raincoat?	E
reminder/set_reminder	 	Remind me to get coffee in the morning	E
weather/find	 	What is the temperature in death valley?	E
weather/find	 	What is the hourly forecast for today	E
alarm/cancel_alarm	 	Stop the alarm.	E
alarm/cancel_alarm	 	Shut off alarm.	E
weather/find	 	Will it be sunny today?	E
alarm/set_alarm	 	Set alert for every month for one year	E
reminder/show_reminders	 	Do I have any reminders for tomorrow?	E
weather/find	 	Should I bring a scarf?	E
reminder/set_reminder	 	Set up a new reminder for me to remember to get bread tonight	E
weather/find	 	How hot is it for Menlo Park today degrees celsius	E
alarm/cancel_alarm	 	Reset alarm for 8 am	E
weather/find	 	Is it going to rain on Thursday?	E
weather/find	 	is it supposed to rain tomorrow	E
weather/find	 	When will it rain here again?	E
reminder/set_reminder	 	remind me to take medicine at 4am	E
reminder/cancel_reminder	 	cancel reminder for doctor visit	E
weather/find	 	Will the weather be clear on Saturday?	E
reminder/set_reminder	 	Set a reminder for house party	E
weather/find	 	is there any tropical activity in the atlantic or gulf of mexico	E
weather/find	 	how warm will it get today?	E
weather/find	 	What's the weather Richland Hill	E
weather/find	 	Is it going to be hot today?	E
weather/find	 	What does the weather look like tomorrow?	E
reminder/set_reminder	 	Remind to catch the eclipse this week	E
alarm/set_alarm	 	Set alarm for every minute for 15 minutes Saturday	E
reminder/set_reminder	 	Remind me to get toothpaste	E
weather/find	 	Are there any typhoons?	E
weather/find	 	I know we are expecting a lot of rain, any flood warnings for the county? 	E
reminder/set_reminder	 	remind me to get car washed Tomorrow	E
reminder/set_reminder	 	remind me to stretch at 5pm every evening	E
weather/find	 	How much snow is forecasted for tonight?	E
alarm/set_alarm	 	Set an alarm to go off at 8:30.	E
reminder/set_reminder	 	Remind me to buy condoms	E
alarm/show_alarms	 	Do I have any alarms set for today?	E
weather/find	 	Shall I take my umbrella tomorrow 	E
alarm/snooze_alarm	 	please snooze my alarm for 15 minutes when it goes off	E
weather/find	 	What is the temperature at the North pole?	E
alarm/set_alarm	 	Set alarms for every 10 minutes from 6 am to 6:30 am	E
weather/find	 	What the weather like today 	E
alarm/set_alarm	 	Set an alarm for 5:08 every day.	E
alarm/set_alarm	 	Set alarm for every 5 minutes.	E
weather/find	 	Will it be below 20 in degrees F at Mumbai next week	E
reminder/set_reminder	 	Remind me to pick up dinner.	E
alarm/cancel_alarm	 	Remove my Extra Alarmfor Saturday night	E
alarm/time_left_on_alarm	 	How long until my alarm goes off?	E
alarm/set_alarm	 	set alarm for 11pm	E
